Beverage_ID,Beverage_Name,Category,Size,Hot_Cold,Ingredients,Milk_Type,Espresso_Shots,Syrup,Toppings,Sweetness_Level,Caffeine_mg,Calories,Sugar_g,Protein_g,Fat_g,Price_USD,Price_INR,Customer_Rating,Number_of_Orders,Popularity,Seasonal,Vegan,Vegetarian,Contains_Dairy,Contains_Nuts,Gluten_Free,Recommended_With,Best_Time,Flavor_Profile,Temperature,Country_Availability
SB02537,Caramel Flat White,Flat White,Grande,Cold,"A handcrafted Caramel Flat White prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Soy,3,Vanilla,Chocolate Shavings,High,188,340,49,6.2,8.2,8.21,697.85,4.6,11103,Medium,No,No,Yes,Yes,No,No,Cookie,Evening,Chocolatey,Cold,Global
SB02538,Matcha Cappuccino,Cappuccino,Grande,Hot,"A handcrafted Matcha Cappuccino prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Coconut,0,None,Whipped Cream,Low,289,234,6,16.6,16.0,7.84,666.4,3.6,41856,Very High,Yes,Yes,Yes,No,No,No,Sandwich,Morning,Fruity,Hot,UK
SB02539,White Mocha Cold Brew,Cold Brew,Tall,Cold,"A handcrafted White Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, coconut milk, toffee nut syrup and carefully balanced flavors.",Almond,0,Hazelnut,Whipped Cream,Medium,8,423,55,10.3,11.6,8.38,712.3,3.9,4057,Low,Yes,No,Yes,No,Yes,No,Cookie,Morning,Fruity,Cold,Global
SB02540,Strawberry Mocha,Mocha,Venti,Cold,"A handcrafted Strawberry Mocha prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Almond,1,Hazelnut,Caramel Drizzle,Medium,202,542,53,13.9,29.4,3.95,335.75,4.9,11991,Medium,Yes,Yes,Yes,No,No,No,Sandwich,Morning,Chocolatey,Cold,Canada
SB02541,Java Chip Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Java Chip Cappuccino prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Almond,1,Vanilla,Caramel Drizzle,Medium,22,144,12,11.2,13.9,5.69,483.65,4.4,1090,Low,No,No,Yes,No,No,No,Cookie,Morning,Bold,Hot,USA
SB02542,Classic Flat White,Flat White,Tall,Hot,"A handcrafted Classic Flat White prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Coconut,0,Classic,Chocolate Shavings,Low,88,449,66,6.1,11.4,8.12,690.2,4.2,40163,Very High,Yes,Yes,Yes,No,Yes,No,Cheesecake,Evening,Sweet,Hot,India
SB02543,Mango Americano,Americano,Venti,Hot,"A handcrafted Mango Americano prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Coconut,0,None,Chocolate Shavings,Medium,196,202,26,14.8,17.2,4.13,351.05,4.6,15841,Medium,Yes,Yes,Yes,Yes,Yes,Yes,Blueberry Muffin,Afternoon,Sweet,Hot,Japan
SB02544,Hazelnut Cappuccino,Cappuccino,Grande,Hot,"A handcrafted Hazelnut Cappuccino prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Skim,2,Classic,Whipped Cream,High,21,515,52,19.3,10.7,8.03,682.55,4.8,27283,High,No,Yes,Yes,Yes,Yes,No,Sandwich,Afternoon,Nutty,Hot,UK
SB02545,Mango Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Mango Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Skim,2,Classic,None,Medium,55,432,4,16.7,6.4,4.1,348.5,4.4,32738,High,Yes,No,Yes,Yes,Yes,Yes,Cheesecake,Evening,Nutty,Hot,UK
SB02546,Java Chip Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Java Chip Cappuccino prepared with premium Starbucks-style coffee or tea, soy milk, caramel syrup and carefully balanced flavors.",Skim,1,Toffee Nut,Whipped Cream,Low,111,289,60,8.2,26.0,7.22,613.7,3.9,508,Low,Yes,No,Yes,Yes,Yes,No,Sandwich,Afternoon,Sweet,Hot,Japan
SB02547,Vanilla Macchiato,Macchiato,Grande,Hot,"A handcrafted Vanilla Macchiato prepared with premium Starbucks-style coffee or tea, skim milk, toffee nut syrup and carefully balanced flavors.",Whole,4,None,Chocolate Shavings,Medium,292,488,37,1.9,28.1,7.9,671.5,4.3,11037,Medium,Yes,No,Yes,No,Yes,Yes,Blueberry Muffin,Morning,Creamy,Hot,Canada
SB02548,Strawberry Latte,Latte,Grande,Cold,"A handcrafted Strawberry Latte prepared with premium Starbucks-style coffee or tea, oat milk, classic syrup and carefully balanced flavors.",Whole,3,Toffee Nut,None,Medium,292,274,39,5.9,17.8,4.48,380.8,4.6,10789,Medium,Yes,Yes,Yes,No,No,Yes,Sandwich,Evening,Creamy,Cold,Canada
SB02549,Vanilla Cappuccino,Cappuccino,Venti,Cold,"A handcrafted Vanilla Cappuccino prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Whole,1,None,Caramel Drizzle,Low,266,554,56,8.6,9.7,5.55,471.75,4.4,39486,High,No,No,Yes,Yes,No,No,Cookie,Afternoon,Bold,Cold,India
SB02550,Java Chip Flat White,Flat White,Venti,Cold,"A handcrafted Java Chip Flat White prepared with premium Starbucks-style coffee or tea, soy milk, hazelnut syrup and carefully balanced flavors.",Coconut,1,Vanilla,None,Medium,229,558,1,16.0,1.7,5.86,498.1,5.0,44444,Very High,No,Yes,Yes,Yes,No,Yes,Cheesecake,Afternoon,Fruity,Cold,Canada
SB02551,Mango Flat White,Flat White,Venti,Cold,"A handcrafted Mango Flat White prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Soy,3,Toffee Nut,None,Medium,283,562,41,12.0,15.4,4.57,388.45,3.9,38789,High,Yes,No,Yes,No,No,No,Cookie,Morning,Sweet,Cold,UK
SB02552,Hazelnut Flat White,Flat White,Grande,Cold,"A handcrafted Hazelnut Flat White prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Skim,3,Caramel,Caramel Drizzle,High,115,377,67,6.9,12.5,6.32,537.2,4.5,18944,Medium,No,No,Yes,No,Yes,No,Croissant,Afternoon,Bold,Cold,India
SB02553,Hazelnut Refresher,Refresher,Grande,Cold,"A handcrafted Hazelnut Refresher prepared with premium Starbucks-style coffee or tea, soy milk, caramel syrup and carefully balanced flavors.",Oat,0,Hazelnut,Caramel Drizzle,High,172,235,4,15.7,22.5,2.8,238.0,4.1,16145,Medium,No,No,Yes,Yes,No,Yes,Cookie,Evening,Creamy,Cold,India
SB02554,Matcha Latte,Latte,Tall,Hot,"A handcrafted Matcha Latte prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Whole,1,Caramel,Whipped Cream,Low,274,109,10,14.8,28.2,6.12,520.2,4.3,47604,Very High,No,Yes,Yes,Yes,No,No,Croissant,Evening,Bold,Hot,USA
SB02555,Hazelnut Espresso,Espresso,Tall,Cold,"A handcrafted Hazelnut Espresso prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Oat,1,Caramel,None,Medium,231,49,33,7.9,2.4,7.74,657.9,4.6,37859,High,Yes,No,Yes,Yes,No,No,Croissant,Afternoon,Creamy,Cold,Japan
SB02556,Vanilla Flat White,Flat White,Tall,Hot,"A handcrafted Vanilla Flat White prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Coconut,3,Caramel,None,Medium,271,511,45,11.3,8.9,3.1,263.5,4.2,43960,Very High,Yes,No,Yes,No,No,No,Cookie,Morning,Bold,Hot,USA
SB02557,Vanilla Flat White,Flat White,Grande,Cold,"A handcrafted Vanilla Flat White prepared with premium Starbucks-style coffee or tea, oat milk, toffee nut syrup and carefully balanced flavors.",Soy,4,Hazelnut,Whipped Cream,Low,128,447,69,5.4,28.9,3.59,305.15,4.6,15427,Medium,Yes,No,Yes,No,No,Yes,Croissant,Evening,Nutty,Cold,Canada
SB02558,Strawberry Americano,Americano,Tall,Cold,"A handcrafted Strawberry Americano prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Almond,0,Hazelnut,None,High,226,134,8,8.0,21.4,8.42,715.7,3.9,32250,High,No,Yes,Yes,Yes,Yes,Yes,Croissant,Afternoon,Bold,Cold,Japan
SB02559,Java Chip Frappuccino,Frappuccino,Grande,Cold,"A handcrafted Java Chip Frappuccino prepared with premium Starbucks-style coffee or tea, soy milk, hazelnut syrup and carefully balanced flavors.",Soy,2,Caramel,Caramel Drizzle,Medium,159,238,35,8.6,6.7,5.7,484.5,4.5,37018,High,No,No,Yes,Yes,No,Yes,Cookie,Morning,Fruity,Cold,India
SB02560,Vanilla Macchiato,Macchiato,Tall,Hot,"A handcrafted Vanilla Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Oat,2,Toffee Nut,Whipped Cream,Low,169,282,61,18.0,11.5,4.57,388.45,3.6,11071,Medium,No,No,Yes,No,Yes,Yes,Cookie,Evening,Bold,Hot,Canada
SB02561,Java Chip Cold Brew,Cold Brew,Grande,Cold,"A handcrafted Java Chip Cold Brew prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Whole,2,None,Caramel Drizzle,High,147,384,24,1.2,12.0,6.03,512.55,3.9,23890,Medium,Yes,No,Yes,No,Yes,No,Cheesecake,Afternoon,Bold,Cold,Japan
SB02562,Mango Flat White,Flat White,Venti,Cold,"A handcrafted Mango Flat White prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Almond,0,Hazelnut,Caramel Drizzle,Low,105,98,16,9.7,14.9,4.01,340.85,3.8,32258,High,No,No,Yes,No,No,No,Blueberry Muffin,Afternoon,Sweet,Cold,UK
SB02563,White Mocha Frappuccino,Frappuccino,Venti,Cold,"A handcrafted White Mocha Frappuccino prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Coconut,1,Caramel,Caramel Drizzle,Medium,246,168,37,17.4,22.9,3.57,303.45,4.2,26044,High,Yes,Yes,Yes,No,Yes,Yes,Cookie,Morning,Sweet,Cold,Canada
SB02564,Mocha Espresso,Espresso,Venti,Cold,"A handcrafted Mocha Espresso prepared with premium Starbucks-style coffee or tea, whole milk, classic syrup and carefully balanced flavors.",Whole,0,Caramel,None,High,15,366,4,6.9,14.8,3.67,311.95,4.8,48212,Very High,No,No,Yes,No,No,No,Cookie,Afternoon,Bold,Cold,Japan
SB02565,Java Chip Flat White,Flat White,Grande,Cold,"A handcrafted Java Chip Flat White prepared with premium Starbucks-style coffee or tea, almond milk, hazelnut syrup and carefully balanced flavors.",Soy,3,None,Caramel Drizzle,Medium,44,217,15,19.5,21.0,4.5,382.5,5.0,3113,Low,Yes,Yes,Yes,Yes,No,Yes,Croissant,Morning,Bold,Cold,USA
SB02566,Vanilla Latte,Latte,Grande,Cold,"A handcrafted Vanilla Latte prepared with premium Starbucks-style coffee or tea, soy milk, caramel syrup and carefully balanced flavors.",Almond,2,Hazelnut,Chocolate Shavings,High,232,68,58,1.6,13.3,7.86,668.1,3.9,976,Low,Yes,Yes,Yes,Yes,Yes,No,Cheesecake,Morning,Nutty,Cold,Japan
SB02567,Mocha Latte,Latte,Venti,Hot,"A handcrafted Mocha Latte prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Whole,1,None,Chocolate Shavings,Low,152,230,21,5.5,16.9,3.65,310.25,4.8,27078,High,No,Yes,Yes,No,No,Yes,Sandwich,Morning,Fruity,Hot,Global
SB02568,Classic Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Classic Cappuccino prepared with premium Starbucks-style coffee or tea, almond milk, hazelnut syrup and carefully balanced flavors.",Oat,1,Caramel,Caramel Drizzle,Medium,122,371,58,16.2,11.4,5.34,453.9,4.0,1743,Low,No,No,Yes,Yes,Yes,No,Cheesecake,Morning,Creamy,Hot,Japan
SB02569,Mocha Mocha,Mocha,Grande,Cold,"A handcrafted Mocha Mocha prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Coconut,0,Hazelnut,Whipped Cream,Low,157,317,33,11.0,12.2,3.78,321.3,4.3,48849,Very High,Yes,No,Yes,Yes,No,Yes,Sandwich,Afternoon,Chocolatey,Cold,UK
SB02570,Java Chip Cold Brew,Cold Brew,Grande,Cold,"A handcrafted Java Chip Cold Brew prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Almond,2,Hazelnut,Chocolate Shavings,Low,149,601,39,11.9,5.5,6.55,556.75,4.0,20746,Medium,No,Yes,Yes,Yes,No,Yes,Cookie,Morning,Chocolatey,Cold,Global
SB02571,Caramel Americano,Americano,Venti,Cold,"A handcrafted Caramel Americano prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Soy,3,Vanilla,Whipped Cream,Low,291,102,56,5.9,17.6,7.79,662.15,4.8,14038,Medium,Yes,No,Yes,Yes,Yes,No,Blueberry Muffin,Afternoon,Fruity,Cold,Canada
SB02572,Strawberry Espresso,Espresso,Grande,Hot,"A handcrafted Strawberry Espresso prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Coconut,0,Classic,Chocolate Shavings,Medium,36,528,11,3.8,20.3,6.49,551.65,3.8,31881,High,Yes,Yes,Yes,No,No,Yes,Blueberry Muffin,Evening,Sweet,Hot,UK
SB02573,Matcha Espresso,Espresso,Tall,Hot,"A handcrafted Matcha Espresso prepared with premium Starbucks-style coffee or tea, whole milk, caramel syrup and carefully balanced flavors.",Soy,1,None,Whipped Cream,Low,283,488,46,12.3,14.3,4.37,371.45,4.8,24273,Medium,No,No,Yes,Yes,No,No,Sandwich,Afternoon,Fruity,Hot,Japan
SB02574,Caramel Mocha,Mocha,Grande,Hot,"A handcrafted Caramel Mocha prepared with premium Starbucks-style coffee or tea, oat milk, toffee nut syrup and carefully balanced flavors.",Almond,3,Caramel,Whipped Cream,Medium,167,249,68,11.5,0.3,6.3,535.5,4.9,49761,Very High,No,No,Yes,No,No,No,Cookie,Afternoon,Fruity,Hot,India
SB02575,Caramel Refresher,Refresher,Grande,Cold,"A handcrafted Caramel Refresher prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Whole,1,Vanilla,None,Medium,141,174,46,8.1,25.2,4.41,374.85,3.9,36717,High,No,No,Yes,No,Yes,No,Blueberry Muffin,Morning,Chocolatey,Cold,Canada
SB02576,Vanilla Americano,Americano,Grande,Cold,"A handcrafted Vanilla Americano prepared with premium Starbucks-style coffee or tea, almond milk, none syrup and carefully balanced flavors.",Coconut,1,Vanilla,Whipped Cream,Low,76,58,36,13.8,23.5,5.08,431.8,4.7,30720,High,No,Yes,Yes,Yes,No,Yes,Cookie,Afternoon,Creamy,Cold,Japan
SB02577,Chai Latte,Latte,Grande,Cold,"A handcrafted Chai Latte prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Almond,3,None,Caramel Drizzle,Low,119,477,56,4.7,5.9,7.23,614.55,4.7,47344,Very High,Yes,Yes,Yes,Yes,No,No,Cookie,Afternoon,Fruity,Cold,UK
SB02578,Classic Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Classic Cappuccino prepared with premium Starbucks-style coffee or tea, oat milk, none syrup and carefully balanced flavors.",Oat,1,Hazelnut,Caramel Drizzle,High,278,346,8,6.4,8.3,2.91,247.35,4.1,40873,Very High,No,No,Yes,Yes,No,No,Croissant,Evening,Nutty,Hot,Canada
SB02579,White Mocha Espresso,Espresso,Tall,Cold,"A handcrafted White Mocha Espresso prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Skim,0,Classic,Caramel Drizzle,Medium,131,372,59,10.1,13.6,4.24,360.4,3.9,7059,Low,Yes,Yes,Yes,Yes,Yes,No,Croissant,Morning,Fruity,Cold,USA
SB02580,Mocha Espresso,Espresso,Grande,Cold,"A handcrafted Mocha Espresso prepared with premium Starbucks-style coffee or tea, almond milk, none syrup and carefully balanced flavors.",Soy,3,Vanilla,Whipped Cream,High,29,105,44,15.2,2.0,3.95,335.75,4.8,24083,Medium,No,No,Yes,Yes,No,No,Cheesecake,Afternoon,Sweet,Cold,Canada
SB02581,Mocha Latte,Latte,Tall,Cold,"A handcrafted Mocha Latte prepared with premium Starbucks-style coffee or tea, almond milk, hazelnut syrup and carefully balanced flavors.",Oat,3,Vanilla,None,Low,89,461,57,12.7,12.0,4.71,400.35,3.6,42051,Very High,No,Yes,Yes,Yes,Yes,Yes,Sandwich,Evening,Fruity,Cold,Global
SB02582,Chai Flat White,Flat White,Venti,Cold,"A handcrafted Chai Flat White prepared with premium Starbucks-style coffee or tea, oat milk, classic syrup and carefully balanced flavors.",Almond,0,Vanilla,Caramel Drizzle,Medium,75,474,51,6.3,7.8,5.39,458.15,4.7,13194,Medium,No,Yes,Yes,Yes,No,No,Blueberry Muffin,Evening,Nutty,Cold,Canada
SB02583,Strawberry Espresso,Espresso,Tall,Cold,"A handcrafted Strawberry Espresso prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Almond,1,Toffee Nut,None,Medium,127,136,66,15.7,6.5,7.99,679.15,3.6,38952,High,Yes,No,Yes,Yes,No,No,Croissant,Evening,Chocolatey,Cold,UK
SB02584,Classic Macchiato,Macchiato,Grande,Cold,"A handcrafted Classic Macchiato prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Soy,4,Classic,Caramel Drizzle,Medium,33,384,64,19.3,29.7,4.82,409.7,4.6,48625,Very High,Yes,Yes,Yes,Yes,No,No,Blueberry Muffin,Morning,Nutty,Cold,Japan
SB02585,Matcha Flat White,Flat White,Grande,Cold,"A handcrafted Matcha Flat White prepared with premium Starbucks-style coffee or tea, oat milk, none syrup and carefully balanced flavors.",Soy,1,Vanilla,Caramel Drizzle,Medium,29,29,21,7.3,12.7,4.39,373.15,4.8,8089,Low,No,No,Yes,Yes,No,Yes,Croissant,Afternoon,Fruity,Cold,Global
SB02586,Hazelnut Espresso,Espresso,Venti,Hot,"A handcrafted Hazelnut Espresso prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Skim,0,Hazelnut,Chocolate Shavings,High,164,370,26,1.5,10.7,5.72,486.2,3.5,41292,Very High,Yes,No,Yes,No,No,No,Cheesecake,Afternoon,Creamy,Hot,Canada
SB02587,Matcha Macchiato,Macchiato,Grande,Cold,"A handcrafted Matcha Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Soy,3,Caramel,Whipped Cream,Low,225,222,21,11.4,19.0,8.31,706.35,3.6,41949,Very High,No,No,Yes,No,Yes,Yes,Blueberry Muffin,Morning,Nutty,Cold,UK
SB02588,Classic Macchiato,Macchiato,Grande,Hot,"A handcrafted Classic Macchiato prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Coconut,0,Caramel,Whipped Cream,High,215,411,26,14.4,5.7,7.65,650.25,4.2,15646,Medium,No,Yes,Yes,No,No,No,Cheesecake,Morning,Fruity,Hot,Global
SB02589,Matcha Cappuccino,Cappuccino,Grande,Cold,"A handcrafted Matcha Cappuccino prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Whole,0,Hazelnut,Whipped Cream,Medium,248,119,44,5.2,9.9,6.24,530.4,3.5,46911,Very High,Yes,No,Yes,No,Yes,Yes,Cheesecake,Afternoon,Fruity,Cold,Global
SB02590,White Mocha Espresso,Espresso,Grande,Cold,"A handcrafted White Mocha Espresso prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Soy,2,Caramel,Chocolate Shavings,High,222,285,64,14.0,26.5,5.11,434.35,4.5,45730,Very High,No,Yes,Yes,No,No,Yes,Blueberry Muffin,Afternoon,Fruity,Cold,Global
SB02591,Hazelnut Mocha,Mocha,Grande,Hot,"A handcrafted Hazelnut Mocha prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Almond,0,None,Caramel Drizzle,Low,144,529,10,15.8,13.3,8.04,683.4,4.0,9837,Low,No,Yes,Yes,No,Yes,Yes,Cheesecake,Morning,Chocolatey,Hot,India
SB02592,Vanilla Cappuccino,Cappuccino,Venti,Hot,"A handcrafted Vanilla Cappuccino prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Oat,4,Caramel,None,Low,246,523,51,19.2,25.3,2.92,248.2,4.2,31001,High,No,No,Yes,Yes,No,Yes,Cookie,Evening,Creamy,Hot,Global
SB02593,Classic Cold Brew,Cold Brew,Venti,Cold,"A handcrafted Classic Cold Brew prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Skim,3,Toffee Nut,None,High,81,292,38,6.0,25.5,6.82,579.7,4.4,18604,Medium,Yes,Yes,Yes,Yes,Yes,No,Blueberry Muffin,Evening,Bold,Cold,India
SB02594,Vanilla Tea,Tea,Grande,Cold,"A handcrafted Vanilla Tea prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Oat,4,Toffee Nut,Chocolate Shavings,High,212,122,8,10.8,23.0,7.89,670.65,4.3,17007,Medium,No,No,Yes,Yes,No,No,Sandwich,Morning,Chocolatey,Cold,USA
SB02595,Caramel Flat White,Flat White,Venti,Cold,"A handcrafted Caramel Flat White prepared with premium Starbucks-style coffee or tea, skim milk, hazelnut syrup and carefully balanced flavors.",Skim,4,Toffee Nut,None,Low,212,650,8,7.6,7.7,8.28,703.8,4.0,23573,Medium,Yes,Yes,Yes,Yes,Yes,No,Croissant,Morning,Bold,Cold,Global
SB02596,Java Chip Flat White,Flat White,Venti,Hot,"A handcrafted Java Chip Flat White prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Whole,2,Vanilla,Whipped Cream,Medium,91,261,36,6.5,9.8,7.7,654.5,3.6,47043,Very High,No,Yes,Yes,Yes,No,Yes,Blueberry Muffin,Evening,Creamy,Hot,UK
SB02597,Vanilla Refresher,Refresher,Venti,Cold,"A handcrafted Vanilla Refresher prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Oat,2,Vanilla,Chocolate Shavings,Low,211,573,35,4.4,10.9,3.45,293.25,4.6,49564,Very High,No,No,Yes,Yes,No,Yes,Blueberry Muffin,Afternoon,Bold,Cold,UK
SB02598,White Mocha Mocha,Mocha,Grande,Cold,"A handcrafted White Mocha Mocha prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Coconut,3,Hazelnut,Caramel Drizzle,Medium,259,315,19,3.3,28.5,6.3,535.5,4.2,37241,High,No,Yes,Yes,No,Yes,No,Sandwich,Evening,Fruity,Cold,Japan
